sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,triage_priority_score_v2,economic_priority_rank,economic_net_value_score,review_roi_score,review_roi_label,expected_gp_capture_value,missed_sales_avoidance_value,overstock_cash_release_value,brain_action_label,final_governed_action_label,priority_rank_change,priority_rank_change_reason
91441,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,0.0,47.1,1,487.509,30.469,HIGH,3.16,500.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,4798,economic_roi_major_uplift
91438,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,10.8,39.9,2,339.497,21.219,HIGH,0.0,344.769,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1916,economic_roi_major_uplift
94902,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,18.6,38.4,3,214.792,13.424,MEDIUM,261.471,0.0,1.893,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,875,economic_roi_major_uplift
93339,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.9,38.3,4,262.046,16.378,HIGH,21.812,317.138,0.0,CONTROLLED_BUY,CONTROLLED_BUY,227,economic_roi_major_uplift
94903,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,15.9,37.5,5,253.28,15.83,HIGH,55.782,151.176,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1185,economic_roi_major_uplift
87550,0.0,SUNCARE,unknown,STANDARD_RUN_DOWN_REVIEW,25.2,37.1,6,174.195,10.887,MEDIUM,218.293,0.0,1.033,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,308,economic_roi_major_uplift
94902,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,19.1,35.1,7,186.055,7.752,MEDIUM,294.206,0.0,5.016,AGGRESSIVE_BUY,AGGRESSIVE_BUY,832,economic_roi_major_uplift
91439,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,13.8,34.3,8,234.655,14.666,MEDIUM,0.0,243.715,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1455,economic_roi_major_uplift
199848,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,43.0,33.5,9,67.697,2.821,LOW,27.831,71.76,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-8,not_in_review_queue
65589,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,37.3,33.1,10,76.203,3.175,LOW,116.799,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4,not_in_review_queue
186282,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,21.0,32.3,11,151.237,9.452,MEDIUM,19.335,108.245,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,593,economic_roi_major_uplift
65586,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.5,31.6,12,45.015,1.876,LOW,90.989,0.0,1.751,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-5,not_in_review_queue
65610,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.8,31.4,13,40.246,1.677,LOW,82.499,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-9,not_in_review_queue
90543,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.8,31.1,14,35.714,1.488,LOW,78.676,0.0,1.118,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-11,economic_value_downgrade
65559,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,35.0,31.0,15,45.392,1.891,LOW,81.495,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4,not_in_review_queue
606650,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,29.5,30.7,16,53.185,3.324,LOW,20.205,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,135,economic_roi_major_uplift
93339,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.9,30.7,17,53.927,2.247,LOW,127.012,0.0,2.083,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,118,economic_roi_major_uplift
94668,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.8,30.7,18,27.461,1.144,LOW,67.766,0.0,1.162,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-13,economic_value_downgrade
91438,0.0,HAIRCARE,unknown,STANDARD_RUN_DOWN_REVIEW,23.8,30.4,19,62.488,3.906,LOW,109.684,0.0,2.065,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,353,economic_roi_major_uplift
91442,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,11.2,30.2,20,172.227,10.764,MEDIUM,0.0,179.579,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1825,economic_roi_major_uplift
70978,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.7,30.2,21,19.8,0.825,VERY_LOW,61.153,0.0,0.981,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-15,economic_value_downgrade
40357,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.2,30.2,22,21.088,0.879,VERY_LOW,60.993,0.0,1.087,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-13,economic_value_downgrade
65560,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,37.5,29.9,23,19.973,0.832,VERY_LOW,56.944,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-10,economic_value_downgrade
42784,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.1,29.6,24,41.66,1.736,LOW,26.387,73.551,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,63,economic_roi_major_uplift
11494,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,16.4,29.6,25,93.497,5.844,MEDIUM,72.087,0.0,2.297,CONTROLLED_BUY,CONTROLLED_BUY,1108,economic_roi_major_uplift
61549,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,40.2,29.6,26,7.488,0.312,VERY_LOW,37.873,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-24,economic_value_downgrade
87418,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.9,29.5,27,53.146,2.214,LOW,126.705,0.0,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,297,economic_roi_major_uplift
199901,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,36.8,29.5,28,13.81,0.575,VERY_LOW,50.36,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-12,economic_value_downgrade
94669,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,38.0,29.4,29,9.74,0.406,VERY_LOW,48.937,0.0,0.938,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-18,economic_value_downgrade
87753,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,21.2,29.4,30,89.728,5.608,MEDIUM,66.693,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,554,economic_roi_major_uplift
188990,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,37.7,29.1,31,4.952,0.206,VERY_LOW,33.913,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-19,economic_value_downgrade
61549,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,37.1,29.1,32,6.3,0.262,VERY_LOW,40.3,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-17,economic_value_downgrade
90892,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,24.9,28.9,33,69.004,2.875,LOW,33.246,0.0,0.174,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,293,economic_roi_major_uplift
195049,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,38.3,28.8,34,-1.157,-0.048,VERY_LOW,27.685,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-24,economic_value_downgrade
195087,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,39.3,28.8,35,-4.541,-0.189,VERY_LOW,24.135,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-27,economic_value_downgrade
194018,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,14.2,28.6,36,142.085,8.88,MEDIUM,13.319,49.158,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1386,economic_roi_major_uplift
349332,0.0,VITAMIN SUPPLEMENT,unknown,HIGH_PRIORITY_BUY_REVIEW,28.7,28.6,37,22.746,0.948,VERY_LOW,12.822,60.152,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,133,economic_roi_major_uplift
87637,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,36.1,28.4,38,-3.228,-0.134,VERY_LOW,13.972,9.38,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-21,economic_value_downgrade
94922,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,27.9,28.2,39,41.797,1.742,LOW,98.78,0.0,1.657,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,162,economic_roi_major_uplift
69751,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.3,28.2,40,43.75,1.823,LOW,16.99,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,38,economic_value_uplift
195081,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,34.9,28.1,41,-1.447,-0.06,VERY_LOW,28.192,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-19,economic_value_downgrade
194049,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,34.1,27.9,42,-6.766,-0.282,VERY_LOW,27.757,0.0,0.91,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-18,economic_value_downgrade
87747,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,35.0,27.9,43,-8.262,-0.344,VERY_LOW,19.19,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-22,economic_value_downgrade
196550,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.6,27.8,44,-6.326,-0.264,VERY_LOW,24.651,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-18,economic_value_downgrade
60548,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,35.5,27.8,45,-11.202,-0.467,VERY_LOW,15.916,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-27,economic_value_downgrade
90795,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.6,27.7,46,-8.883,-0.37,VERY_LOW,25.013,0.0,0.907,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-18,economic_value_downgrade
65843,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.5,27.7,47,-3.756,-0.156,VERY_LOW,25.453,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,24,economic_value_uplift
92434,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,35.0,27.7,48,-12.031,-0.501,VERY_LOW,3.806,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-28,economic_value_downgrade
198462,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.3,27.7,49,-7.462,-0.311,VERY_LOW,25.725,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-18,economic_value_downgrade
69749,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.3,27.6,50,-9.338,-0.389,VERY_LOW,24.149,0.0,0.935,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-20,economic_value_downgrade
65837,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.8,27.5,51,-9.299,-0.387,VERY_LOW,23.155,0.0,1.068,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-10,economic_value_downgrade
188990,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.8,27.4,52,-12.426,-0.518,VERY_LOW,20.077,0.0,0.878,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-13,economic_value_downgrade
199069,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,33.0,27.4,53,-11.667,-0.486,VERY_LOW,5.683,8.16,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-19,economic_value_downgrade
65607,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.9,27.4,54,-11.361,-0.473,VERY_LOW,21.729,0.0,0.91,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-16,economic_value_downgrade
199865,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.7,27.4,55,-6.701,-0.279,VERY_LOW,22.975,0.0,0.0,AGGRESSIVE_BUY,AGGRESSIVE_BUY,9,not_in_review_queue
27193,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,12.7,27.4,56,115.644,7.228,MEDIUM,2.591,158.197,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1534,economic_roi_major_uplift
94496,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.4,27.4,57,-10.022,-0.418,VERY_LOW,21.682,0.0,1.162,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-9,not_in_review_queue
94217,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.2,27.4,58,-12.638,-0.527,VERY_LOW,6.465,6.36,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-26,economic_value_downgrade
72014,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.7,27.3,59,-3.463,-0.144,VERY_LOW,31.244,0.0,1.056,AGGRESSIVE_BUY,AGGRESSIVE_BUY,79,economic_roi_major_uplift
483788,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.0,27.3,60,-7.454,-0.311,VERY_LOW,20.747,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-25,economic_value_downgrade
90153,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,32.2,27.3,61,-6.235,-0.26,VERY_LOW,4.652,14.923,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-8,not_in_review_queue
190073,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_RUN_DOWN_REVIEW,29.0,27.3,62,-3.46,-0.216,VERY_LOW,16.168,0.0,1.192,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,103,economic_roi_major_uplift
192118,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.5,27.3,63,-13.331,-0.555,VERY_LOW,13.113,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-18,economic_value_downgrade
199841,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,17.9,27.2,64,108.653,6.791,MEDIUM,6.102,124.805,0.0,CONTROLLED_BUY,CONTROLLED_BUY,880,economic_roi_major_uplift
400734,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,31.0,27.2,65,-10.468,-0.654,VERY_LOW,8.63,0.0,1.033,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,28,economic_value_uplift
198293,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.7,27.2,66,-15.365,-0.64,VERY_LOW,10.406,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-24,economic_value_downgrade
92848,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,13.7,27.2,67,113.879,7.117,MEDIUM,0.0,145.732,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1417,economic_roi_major_uplift
102088,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,32.1,27.1,68,-15.199,-0.633,VERY_LOW,10.885,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-11,economic_value_downgrade
198293,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.6,27.1,69,-16.265,-0.678,VERY_LOW,9.51,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-26,economic_value_downgrade
198651,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.4,27.1,70,-6.582,-0.274,VERY_LOW,21.565,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-41,economic_value_downgrade
68445,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,16.1,27.1,71,53.05,2.21,LOW,45.174,0.0,2.515,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1098,economic_roi_major_uplift
41547,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,32.2,27.1,72,-3.898,-0.162,VERY_LOW,24.091,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-17,economic_value_downgrade
50382,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,29.9,27.0,73,-8.794,-0.366,VERY_LOW,20.615,0.0,0.129,AGGRESSIVE_BUY,AGGRESSIVE_BUY,61,economic_roi_major_uplift
92331,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,16.6,27.0,74,137.719,8.607,MEDIUM,38.089,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1019,economic_roi_major_uplift
4759,0.0,FRAGRANCE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.3,27.0,75,48.105,2.004,LOW,19.048,86.827,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,492,economic_roi_major_uplift
49817,0.0,BATH TOILETRIES,unknown,HIGH_PRIORITY_BUY_REVIEW,33.1,27.0,76,-7.902,-0.329,VERY_LOW,16.448,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-43,economic_value_downgrade
74131,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.5,27.0,77,-15.408,-0.642,VERY_LOW,15.629,0.0,1.041,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-7,not_in_review_queue
87807,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.0,27.0,78,-18.302,-0.763,VERY_LOW,6.764,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-42,economic_value_downgrade
188953,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.6,27.0,79,-18.199,-0.758,VERY_LOW,7.101,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-35,economic_value_downgrade
195116,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,33.0,27.0,80,-18.462,-0.769,VERY_LOW,6.686,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-43,economic_value_downgrade
20841,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.4,27.0,81,-16.846,-0.702,VERY_LOW,8.796,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-32,economic_value_downgrade
250236,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.5,27.0,82,-18.433,-0.768,VERY_LOW,6.787,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-35,economic_value_downgrade
65583,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,20.7,26.9,83,36.988,1.541,LOW,25.981,0.0,1.592,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,560,economic_roi_major_uplift
65606,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.6,26.9,84,25.087,1.045,LOW,23.03,0.0,0.0,AGGRESSIVE_BUY,CONTROLLED_BUY,203,economic_roi_major_uplift
190070,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,34.4,26.9,85,-13.891,-0.579,VERY_LOW,10.636,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-62,economic_value_major_downgrade
10434,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.7,26.9,86,-18.148,-0.756,VERY_LOW,6.946,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-21,economic_value_downgrade
472581,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,32.3,26.9,87,-19.674,-0.82,VERY_LOW,5.507,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-35,economic_value_downgrade
193456,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,22.0,26.9,88,78.121,4.883,LOW,14.555,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,413,economic_roi_major_uplift
195102,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,14.4,26.9,89,27.938,1.746,LOW,72.036,0.0,1.033,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1313,economic_roi_major_uplift
73378,0.0,ORAL HEALTH,unknown,STANDARD_RUN_DOWN_REVIEW,26.7,26.9,90,-4.235,-0.265,VERY_LOW,15.38,0.0,1.205,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,155,economic_roi_major_uplift
309146,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.8,26.9,91,-18.36,-0.765,VERY_LOW,6.871,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-30,economic_value_downgrade
191181,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,31.6,26.9,92,-17.751,-0.74,VERY_LOW,7.931,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-24,economic_value_downgrade
483699,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,21.5,26.9,93,58.452,2.436,LOW,18.537,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,459,economic_roi_major_uplift
90164,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,31.8,26.9,94,-17.114,-0.713,VERY_LOW,8.708,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-32,economic_value_downgrade
67686,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,31.9,26.8,95,-19.675,-0.82,VERY_LOW,5.47,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-36,economic_value_downgrade
90154,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,31.8,26.8,96,-19.861,-0.828,VERY_LOW,5.178,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-36,economic_value_downgrade
94005,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,32.3,26.8,97,-20.202,-0.842,VERY_LOW,4.727,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-47,economic_value_downgrade
66822,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,31.7,26.8,98,-15.53,-0.647,VERY_LOW,10.914,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-35,economic_value_downgrade
90766,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,20.9,26.8,99,34.764,2.173,LOW,18.292,17.96,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,525,economic_roi_major_uplift
191181,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,31.6,26.8,100,-18.524,-0.772,VERY_LOW,7.158,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-34,economic_value_downgrade
198725,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,31.5,26.8,101,-18.568,-0.774,VERY_LOW,6.979,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,-29,economic_value_downgrade
